Cell,Type,Value
E18_2_C73,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C73,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C73,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871095
E18_2_C73,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C73,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C73,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C73,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C73,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C73,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_3_C10,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_3_C10,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_3_C10,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_3_C10,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_3_C10,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_3_C10,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_3_C10,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C10,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_3_C10,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_3_C10,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_3_C10,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_3_C10,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C20,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C20,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C20,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C20,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C20,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C20,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C20,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C20,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C20,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C20,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C20,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C20,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_3_C37,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_3_C37,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_3_C37,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_3_C37,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_3_C37,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_3_C37,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871095
E18_3_C37,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C37,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_3_C37,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_3_C37,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_3_C37,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_3_C37,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_3_C87,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_3_C87,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_3_C87,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_3_C87,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_3_C87,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_3_C87,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_3_C87,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C87,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_3_C87,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_3_C87,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_3_C87,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_3_C87,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C06,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C06,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C06,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C06,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C06,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947905e-05
E18_2_C06,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C06,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C06,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C06,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C06,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C06,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C06,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_1_C67,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_1_C67,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_1_C67,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_1_C67,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_1_C67,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_1_C67,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_1_C67,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_1_C67,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_1_C67,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_1_C67,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_1_C67,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_1_C67,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_3_C47,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_3_C47,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_3_C47,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_3_C47,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_3_C47,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_3_C47,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871095
E18_3_C47,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C47,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_3_C47,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_3_C47,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_3_C47,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_3_C47,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C31,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C31,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C31,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C31,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C31,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C31,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C31,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C31,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C31,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C31,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C31,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C31,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C87,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C87,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C87,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C87,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C87,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C87,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C87,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C87,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C87,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C87,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C87,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C87,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C50,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C50,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C50,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C50,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C50,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C50,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C50,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C50,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C50,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C50,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C50,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C50,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C77,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C77,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C77,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C77,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C77,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C77,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C77,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C77,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C77,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C77,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C77,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C77,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_1_C50,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_1_C50,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_1_C50,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_1_C50,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_1_C50,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_1_C50,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_1_C50,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_1_C50,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_1_C50,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_1_C50,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_1_C50,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_1_C50,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C13,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C13,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C13,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C13,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C13,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947905e-05
E18_2_C13,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C13,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C13,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C13,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C13,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C13,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C13,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_3_C90,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_3_C90,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_3_C90,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_3_C90,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_3_C90,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_3_C90,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_3_C90,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C90,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_3_C90,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_3_C90,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_3_C90,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_3_C90,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C38,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C38,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C38,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C38,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C38,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C38,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C38,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C38,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C38,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C38,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C38,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C38,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_3_C80,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_3_C80,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_3_C80,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_3_C80,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_3_C80,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947905e-05
E18_3_C80,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_3_C80,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C80,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_3_C80,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_3_C80,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_3_C80,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_3_C80,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C30,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C30,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C30,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C30,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C30,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C30,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C30,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C30,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C30,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C30,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C30,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C30,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_3_C59,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_3_C59,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_3_C59,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_3_C59,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_3_C59,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_3_C59,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_3_C59,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_3_C59,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_3_C59,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_3_C59,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_3_C59,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_3_C59,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_1_C37,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_1_C37,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_1_C37,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_1_C37,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_1_C37,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_1_C37,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_1_C37,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_1_C37,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_1_C37,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_1_C37,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_1_C37,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_1_C37,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_2_C81,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_2_C81,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_2_C81,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_2_C81,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_2_C81,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_2_C81,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_2_C81,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_2_C81,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_2_C81,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_2_C81,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_2_C81,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_2_C81,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_1_C38,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0515658682577842
E18_1_C38,Stellate.cell.Liver_Camp.,0.0470981163839631
E18_1_C38,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0407221407825601
E18_1_C38,Stromal.cell.Adult.Adipose1.,0.0012545852326088
E18_1_C38,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,5.59055920947904e-05
E18_1_C38,Endothelial.progenitor.cell.Adult.Ileum2.,-0.000977543637871096
E18_1_C38,Adipocyte_SPP1.high.Adult.Adipose1.,-0.000989488277199022
E18_1_C38,M2.Macrophage.Adult.Adipose1.,-0.00148678444287902
E18_1_C38,Macrophage.Adult.Temporal.Lobe1..1,-0.00153967485083874
E18_1_C38,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,-0.00229549617249842
E18_1_C38,Endothelial.cell_GJA5.high.Fetal.Kidney3.,-0.00255041292364757
E18_1_C38,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,-0.00258495755902227
E18_1_C33,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0315487823515579
E18_1_C33,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0251246649330292
E18_1_C33,Stellate.cell.Liver_Camp.,0.0249785230224724
E18_1_C33,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0243782621163879
E18_1_C33,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0237224749784392
E18_1_C33,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0205397821006806
E18_1_C33,Stromal.cell.Adult.Adipose1.,0.000993046425871136
E18_1_C33,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.000937669550582616
E18_1_C33,Endothelial.progenitor.cell.Adult.Ileum2.,-0.00137433744771059
E18_1_C33,Adipocyte_SPP1.high.Adult.Adipose1.,-0.0013911305242463
E18_1_C33,Macrophage.Adult.Temporal.Lobe1..1,-0.00233188348308242
E18_1_C33,M2.Macrophage.Adult.Adipose1.,-0.00244658206447117
E18_3_C55,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0396386945701369
E18_3_C55,Stellate.cell.Liver_Camp.,0.0331255537708989
E18_3_C55,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0308728858076565
E18_3_C55,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0194523705177035
E18_3_C55,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0183176164938124
E18_3_C55,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0158441304693479
E18_3_C55,Stromal.cell.Adult.Adipose1.,0.00114532546106438
E18_3_C55,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.000736885465060338
E18_3_C55,Endothelial.progenitor.cell.Adult.Ileum2.,-0.0013743331986796
E18_3_C55,Adipocyte_SPP1.high.Adult.Adipose1.,-0.00139112622329625
E18_3_C55,Macrophage.Adult.Temporal.Lobe1..1,-0.00229883499883297
E18_3_C55,M2.Macrophage.Adult.Adipose1.,-0.00237618162506279
E18_2_C90,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0422636709840402
E18_2_C90,Stellate.cell.Liver_Camp.,0.0358553384039574
E18_2_C90,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0329922866999234
E18_2_C90,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0170118119094382
E18_2_C90,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.01599488860335
E18_2_C90,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0138270708203
E18_2_C90,Stromal.cell.Adult.Adipose1.,0.00118966628062094
E18_2_C90,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.000649882470516988
E18_2_C90,Endothelial.progenitor.cell.Adult.Ileum2.,-0.00135687682333258
E18_2_C90,Adipocyte_SPP1.high.Adult.Adipose1.,-0.00137345654789856
E18_2_C90,Macrophage.Adult.Temporal.Lobe1..1,-0.00225685861432879
E18_2_C90,M2.Macrophage.Adult.Adipose1.,-0.00231877871790951
E18_3_C36,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0440361825519287
E18_3_C36,Stellate.cell.Liver_Camp.,0.0377359272049053
E18_3_C36,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.03442862226309
E18_3_C36,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0151043679342424
E18_3_C36,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0141804377305349
E18_3_C36,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0122516894225239
E18_3_C36,Stromal.cell.Adult.Adipose1.,0.00121741507714574
E18_3_C36,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.000581684240595844
E18_3_C36,Endothelial.progenitor.cell.Adult.Ileum2.,-0.0013375417959981
E18_3_C36,Adipocyte_SPP1.high.Adult.Adipose1.,-0.00135388526520017
E18_3_C36,Macrophage.Adult.Temporal.Lobe1..1,-0.00221500016817766
E18_3_C36,M2.Macrophage.Adult.Adipose1.,-0.00226507368342795
E18_3_C51,Basal.cell_KRT6A.high.Adult.Trachea2.,0.0435914474150686
E18_3_C51,Stellate.cell.Liver_Camp.,0.0372606595442948
E18_3_C51,Stromal.cell_COL3A1.high.Adult.Bladder2.,0.0340677587117014
E18_3_C51,Endothelial.cell_GJA5.high.Fetal.Kidney3.,0.0156067113087399
E18_3_C51,Endothelial.cell_STC1.high.Fetal.Adrenal.Gland2.,0.0146582192078432
E18_3_C51,Endothelial.cell_CCL2.high.Fetal.Adrenal.Gland4.,0.0126664961498072
E18_3_C51,Stromal.cell.Adult.Adipose1.,0.00121065341278552
E18_3_C51,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,-0.000599660717605349
E18_3_C51,Endothelial.progenitor.cell.Adult.Ileum2.,-0.00134308404769556
E18_3_C51,Adipocyte_SPP1.high.Adult.Adipose1.,-0.00135949523786171
E18_3_C51,Macrophage.Adult.Temporal.Lobe1..1,-0.00222673989586332
E18_3_C51,M2.Macrophage.Adult.Adipose1.,-0.00227991669865574
E18_1_C60,Epithelial.cell_PLA2G2A.high.Adult.Lung2.,0
E18_1_C60,Endothelial.progenitor.cell.Adult.Ileum2.,0
E18_1_C60,Macrophage.Adult.Temporal.Lobe1..1,0
E18_1_C60,Stellate.cell.Liver_Camp.,0
E18_1_C60,Stromal.cell_COL3A1.high.Adult.Bladder2.,0
